tag,text,page,page_width,page_height,fontname,r,g,b,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Alinea,plans,13,612,1008,BCDJEE+ArialNarrow,0,0,0,310,329,131,141,12229,1,P,Document;H5
I-Alinea,et,13,612,1008,BCDJEE+ArialNarrow,0,0,0,332,339,131,141,12229,1,P,Document;H5
I-Alinea,"devis,",13,612,1008,BCDJEE+ArialNarrow,0,0,0,342,363,131,141,12229,1,P,Document;H5
I-Alinea,ni,13,612,1008,BCDJEE+ArialNarrow,0,0,0,366,373,131,141,12229,1,P,Document;H5
I-Alinea,les,13,612,1008,BCDJEE+ArialNarrow,0,0,0,376,386,131,141,12229,1,P,Document;H5
I-Alinea,inspections,13,612,1008,BCDJEE+ArialNarrow,0,0,0,389,430,131,141,12229,1,P,Document;H5
I-Alinea,faites,13,612,1008,BCDJEE+ArialNarrow,0,0,0,433,453,131,141,12229,1,P,Document;H5
I-Alinea,par,13,612,1008,BCDJEE+ArialNarrow,0,0,0,456,468,131,141,12229,1,P,Document;H5
I-Alinea,le,13,612,1008,BCDJEE+ArialNarrow,0,0,0,471,477,131,141,12229,1,P,Document;H5
I-Alinea,fonctionnaire,13,612,1008,BCDJEE+ArialNarrow,0,0,0,480,527,131,141,12229,1,P,Document;H5
I-Alinea,désigné,13,612,1008,BCDGEE+ArialNarrow,0,0,0,85,114,143,153,12240,1,P,Document;H5
I-Alinea,ou,13,612,1008,BCDGEE+ArialNarrow,0,0,0,116,125,143,153,12240,1,P,Document;H5
I-Alinea,ses,13,612,1008,BCDGEE+ArialNarrow,0,0,0,128,140,143,153,12240,1,P,Document;H5
I-Alinea,adjoints,13,612,1008,BCDGEE+ArialNarrow,0,0,0,143,171,143,153,12240,1,P,Document;H5
I-Alinea,ne,13,612,1008,BCDGEE+ArialNarrow,0,0,0,173,183,143,153,12240,1,P,Document;H5
I-Alinea,peuvent,13,612,1008,BCDGEE+ArialNarrow,0,0,0,185,214,143,153,12240,1,P,Document;H5
I-Alinea,relever,13,612,1008,BCDGEE+ArialNarrow,0,0,0,217,242,143,153,12240,1,P,Document;H5
I-Alinea,le,13,612,1008,BCDGEE+ArialNarrow,0,0,0,244,251,143,153,12240,1,P,Document;H5
I-Alinea,propriétaire,13,612,1008,BCDGEE+ArialNarrow,0,0,0,253,294,143,153,12240,1,P,Document;H5
I-Alinea,d'un,13,612,1008,BCDGEE+ArialNarrow,0,0,0,297,312,143,153,12240,1,P,Document;H5
I-Alinea,bâtiment,13,612,1008,BCDGEE+ArialNarrow,0,0,0,314,346,143,153,12240,1,P,Document;H5
I-Alinea,de,13,612,1008,BCDGEE+ArialNarrow,0,0,0,348,357,143,153,12240,1,P,Document;H5
I-Alinea,sa,13,612,1008,BCDGEE+ArialNarrow,0,0,0,360,368,143,153,12240,1,P,Document;H5
I-Alinea,responsabilité,13,612,1008,BCDGEE+ArialNarrow,0,0,0,371,421,143,153,12240,1,P,Document;H5
I-Alinea,d'exécuter,13,612,1008,BCDGEE+ArialNarrow,0,0,0,424,461,143,153,12240,1,P,Document;H5
I-Alinea,les,13,612,1008,BCDGEE+ArialNarrow,0,0,0,464,474,143,153,12240,1,P,Document;H5
I-Alinea,travaux,13,612,1008,BCDGEE+ArialNarrow,0,0,0,477,504,143,153,12240,1,P,Document;H5
I-Alinea,ou,13,612,1008,BCDGEE+ArialNarrow,0,0,0,506,516,143,153,12240,1,P,Document;H5
I-Alinea,de,13,612,1008,BCDGEE+ArialNarrow,0,0,0,518,527,143,153,12240,1,P,Document;H5
I-Alinea,faire,13,612,1008,BCDGEE+ArialNarrow,0,0,0,85,101,154,164,12252,1,P,Document;H5
I-Alinea,exécuter,13,612,1008,BCDGEE+ArialNarrow,0,0,0,103,135,154,164,12252,1,P,Document;H5
I-Alinea,les,13,612,1008,BCDGEE+ArialNarrow,0,0,0,137,147,154,164,12252,1,P,Document;H5
I-Alinea,travaux,13,612,1008,BCDGEE+ArialNarrow,0,0,0,150,177,154,164,12252,1,P,Document;H5
I-Alinea,suivant,13,612,1008,BCDGEE+ArialNarrow,0,0,0,179,205,154,164,12252,1,P,Document;H5
I-Alinea,les,13,612,1008,BCDGEE+ArialNarrow,0,0,0,207,218,154,164,12252,1,P,Document;H5
I-Alinea,dispositions,13,612,1008,BCDGEE+ArialNarrow,0,0,0,220,263,154,164,12252,1,P,Document;H5
I-Alinea,de,13,612,1008,BCDGEE+ArialNarrow,0,0,0,265,274,154,164,12252,1,P,Document;H5
I-Alinea,tout,13,612,1008,BCDGEE+ArialNarrow,0,0,0,276,290,154,164,12252,1,P,Document;H5
I-Alinea,règlement,13,612,1008,BCDGEE+ArialNarrow,0,0,0,292,329,154,164,12252,1,P,Document;H5
I-Alinea,ou,13,612,1008,BCDGEE+ArialNarrow,0,0,0,331,340,154,164,12252,1,P,Document;H5
I-Alinea,code.,13,612,1008,BCDGEE+ArialNarrow,0,0,0,342,362,154,164,12252,1,P,Document;H5
B-Amendement,2022-04-20,13,612,1008,BCDLEE+ArialNarrow-Italic,1,0,0,85,127,178,188,12275,2,P,Document;H5
I-Amendement,"(R1314-2021-PC-1,",13,612,1008,BCDLEE+ArialNarrow-Italic,1,0,0,129,201,178,188,12275,2,P,Document;H5
I-Amendement,a.,13,612,1008,BCDLEE+ArialNarrow-Italic,1,0,0,203,210,178,188,12275,2,P,Document;H5
I-Amendement,1),13,612,1008,BCDLEE+ArialNarrow-Italic,1,0,0,212,220,178,188,12275,2,P,Document;H5
B-Amendement,2023-05-09,13,612,1008,BCDLEE+ArialNarrow-Italic,1,0,0,85,127,189,199,12287,3,P,Document;H5
I-Amendement,"(R1314-2021-PC-2,",13,612,1008,BCDLEE+ArialNarrow-Italic,1,0,0,129,201,189,199,12287,3,P,Document;H5
I-Amendement,a.,13,612,1008,BCDLEE+ArialNarrow-Italic,1,0,0,203,210,189,199,12287,3,P,Document;H5
I-Amendement,1),13,612,1008,BCDLEE+ArialNarrow-Italic,1,0,0,212,220,189,199,12287,3,P,Document;H5
B-Pied,13,13,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,520,527,965,973,13062,,Artifact,
B-Tete,Règlement,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,85,117,36,45,13142,,Artifact,
I-Tete,sur,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,119,128,36,45,13142,,Artifact,
I-Tete,les,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,130,138,36,45,13142,,Artifact,
I-Tete,permis,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,140,160,36,45,13142,,Artifact,
I-Tete,et,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,161,167,36,45,13142,,Artifact,
I-Tete,certificats,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,169,196,36,45,13142,,Artifact,
I-Tete,numéro,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,198,220,36,45,13142,,Artifact,
I-Tete,1314-2021-PC,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,222,265,36,45,13142,,Artifact,
I-Tete,Chapitre,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,317,342,36,45,13142,,Artifact,
I-Tete,1,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,344,347,36,45,13142,,Artifact,
I-Tete,–,14,612,1008,BCDJEE+ArialNarrow,0.498,0.498,0.498,349,353,36,45,13142,,Artifact,
I-Tete,Dispositions,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,355,390,36,45,13142,,Artifact,
I-Tete,"déclaratoires,",14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,392,431,36,45,13142,,Artifact,
I-Tete,interprétatives,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,433,474,36,45,13142,,Artifact,
I-Tete,et,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,476,481,36,45,13142,,Artifact,
I-Tete,administratives,14,612,1008,BCDGEE+ArialNarrow,0.498,0.498,0.498,483,527,36,45,13142,,Artifact,
B-Section,SECTION,14,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,85,136,92,106,13198,0,P,Document;H2
I-Section,4,14,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,139,146,92,106,13198,0,P,Document;H2
I-Section,"INFRACTIONS,",14,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,160,242,92,106,13198,0,P,Document;H2
I-Section,PÉNALITÉS,14,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,245,309,92,106,13198,0,P,Document;H2
I-Section,ET,14,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,313,327,92,106,13198,0,P,Document;H2
I-Section,RECOURS,14,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,330,388,92,106,13198,0,P,Document;H2
B-Article,19.,14,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,85,96,132,142,13237,1,P,Document;H4
I-Article,Infraction,14,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,113,151,132,142,13237,1,P,Document;H4
B-Alinea,Commets,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,85,120,149,159,13255,2,P,Document;H5
I-Alinea,une,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,123,136,149,159,13255,2,P,Document;H5
I-Alinea,"infraction,",14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,139,174,149,159,13255,2,P,Document;H5
I-Alinea,quiconque,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,177,215,149,159,13255,2,P,Document;H5
I-Alinea,ne,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,217,226,149,159,13255,2,P,Document;H5
I-Alinea,se,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,229,237,149,159,13255,2,P,Document;H5
I-Alinea,conforme,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,240,274,149,159,13255,2,P,Document;H5
I-Alinea,pas,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,277,290,149,159,13255,2,P,Document;H5
I-Alinea,à,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,292,297,149,159,13255,2,P,Document;H5
I-Alinea,une,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,299,313,149,159,13255,2,P,Document;H5
I-Alinea,disposition,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,315,354,149,159,13255,2,P,Document;H5
I-Alinea,du,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,357,366,149,159,13255,2,P,Document;H5
I-Alinea,présent,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,368,396,149,159,13255,2,P,Document;H5
I-Alinea,règlement,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,398,435,149,159,13255,2,P,Document;H5
I-Alinea,ainsi,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,437,454,149,159,13255,2,P,Document;H5
I-Alinea,qu’à,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,456,472,149,159,13255,2,P,Document;H5
I-Alinea,tout,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,474,488,149,159,13255,2,P,Document;H5
I-Alinea,règlement,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,491,527,149,159,13255,2,P,Document;H5
I-Alinea,d’urbanisme,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,85,130,161,170,13266,2,P,Document;H5
I-Alinea,en,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,132,141,161,170,13266,2,P,Document;H5
I-Alinea,vigueur.,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,143,173,161,170,13266,2,P,Document;H5
B-Alinea,Sans,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,85,104,184,194,13290,3,P,Document;H5
I-Alinea,restreindre,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,106,145,184,194,13290,3,P,Document;H5
I-Alinea,la,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,147,154,184,194,13290,3,P,Document;H5
I-Alinea,portée,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,156,179,184,194,13290,3,P,Document;H5
I-Alinea,du,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,182,191,184,194,13290,3,P,Document;H5
I-Alinea,premier,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,193,221,184,194,13290,3,P,Document;H5
I-Alinea,alinéa,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,223,245,184,194,13290,3,P,Document;H5
I-Alinea,commet,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,247,276,184,194,13290,3,P,Document;H5
I-Alinea,une,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,279,292,184,194,13290,3,P,Document;H5
I-Alinea,"infraction,",14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,295,330,184,194,13290,3,P,Document;H5
I-Alinea,quiconque,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,333,370,184,194,13290,3,P,Document;H5
I-Alinea,:,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,373,375,184,194,13290,3,P,Document;H5
B-Enumeration,1.,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,113,120,207,217,13313,4,P,Document;H6
I-Enumeration,Occupe,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,132,160,207,217,13313,4,P,Document;H6
I-Enumeration,ou,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,163,172,207,217,13313,4,P,Document;H6
I-Enumeration,fais,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,175,188,207,217,13313,4,P,Document;H6
I-Enumeration,usage,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,191,213,207,217,13313,4,P,Document;H6
I-Enumeration,d’un,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,216,232,207,217,13313,4,P,Document;H6
I-Enumeration,"terrain,",14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,235,261,207,217,13313,4,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,264,284,207,217,13313,4,P,Document;H6
I-Enumeration,"construction,",14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,287,333,207,217,13313,4,P,Document;H6
I-Enumeration,d’un,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,336,352,207,217,13313,4,P,Document;H6
I-Enumeration,"ouvrage,",14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,355,387,207,217,13313,4,P,Document;H6
I-Enumeration,d’un,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,390,405,207,217,13313,4,P,Document;H6
I-Enumeration,bien,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,409,424,207,217,13313,4,P,Document;H6
I-Enumeration,mobilier,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,427,456,207,217,13313,4,P,Document;H6
I-Enumeration,ou,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,459,468,207,217,13313,4,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,471,491,207,217,13313,4,P,Document;H6
I-Enumeration,partie,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,494,515,207,217,13313,4,P,Document;H6
I-Enumeration,de,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,518,527,207,217,13313,4,P,Document;H6
I-Enumeration,ceux-ci,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,132,158,219,229,13325,4,P,Document;H6
I-Enumeration,en,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,160,169,219,229,13325,4,P,Document;H6
I-Enumeration,contravention,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,171,220,219,229,13325,4,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,223,243,219,229,13325,4,P,Document;H6
I-Enumeration,disposition,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,245,284,219,229,13325,4,P,Document;H6
I-Enumeration,des,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,286,299,219,229,13325,4,P,Document;H6
I-Enumeration,règlements,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,301,342,219,229,13325,4,P,Document;H6
I-Enumeration,d’urbanisme;,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,344,392,219,229,13325,4,P,Document;H6
B-Enumeration,2.,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,113,120,230,240,13336,5,P,Document;H6
I-Enumeration,Permets,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,132,162,230,240,13336,5,P,Document;H6
I-Enumeration,l’occupation,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,165,208,230,240,13336,5,P,Document;H6
I-Enumeration,ou,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,211,220,230,240,13336,5,P,Document;H6
I-Enumeration,l’usage,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,224,250,230,240,13336,5,P,Document;H6
I-Enumeration,d’un,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,253,268,230,240,13336,5,P,Document;H6
I-Enumeration,"terrain,",14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,271,297,230,240,13336,5,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,300,320,230,240,13336,5,P,Document;H6
I-Enumeration,"construction,",14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,323,369,230,240,13336,5,P,Document;H6
I-Enumeration,d’un,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,372,388,230,240,13336,5,P,Document;H6
I-Enumeration,"ouvrage,",14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,391,423,230,240,13336,5,P,Document;H6
I-Enumeration,d’un,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,426,441,230,240,13336,5,P,Document;H6
I-Enumeration,bien,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,444,460,230,240,13336,5,P,Document;H6
I-Enumeration,mobilier,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,463,492,230,240,13336,5,P,Document;H6
I-Enumeration,ou,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,495,504,230,240,13336,5,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,507,527,230,240,13336,5,P,Document;H6
I-Enumeration,partie,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,132,152,242,252,13347,5,P,Document;H6
I-Enumeration,de,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,154,164,242,252,13347,5,P,Document;H6
I-Enumeration,ceux-ci,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,166,192,242,252,13347,5,P,Document;H6
I-Enumeration,en,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,194,203,242,252,13347,5,P,Document;H6
I-Enumeration,contravention,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,205,255,242,252,13347,5,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,257,277,242,252,13347,5,P,Document;H6
I-Enumeration,disposition,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,279,318,242,252,13347,5,P,Document;H6
I-Enumeration,des,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,320,333,242,252,13347,5,P,Document;H6
I-Enumeration,règlements,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,336,376,242,252,13347,5,P,Document;H6
I-Enumeration,d’urbanisme;,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,379,426,242,252,13347,5,P,Document;H6
B-Enumeration,3.,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,113,120,253,263,13359,6,P,Document;H6
I-Enumeration,Abats,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,132,153,253,263,13359,6,P,Document;H6
I-Enumeration,un,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,155,164,253,263,13359,6,P,Document;H6
I-Enumeration,arbre,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,166,185,253,263,13359,6,P,Document;H6
I-Enumeration,en,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,188,197,253,263,13359,6,P,Document;H6
I-Enumeration,contravention,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,199,248,253,263,13359,6,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,251,271,253,263,13359,6,P,Document;H6
I-Enumeration,disposition,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,273,312,253,263,13359,6,P,Document;H6
I-Enumeration,des,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,314,327,253,263,13359,6,P,Document;H6
I-Enumeration,règlements,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,329,370,253,263,13359,6,P,Document;H6
I-Enumeration,d’urbanisme;,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,372,419,253,263,13359,6,P,Document;H6
B-Enumeration,4.,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,113,120,265,275,13370,7,P,Document;H6
I-Enumeration,"Déboise,",14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,132,164,265,275,13370,7,P,Document;H6
I-Enumeration,enlève,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,168,192,265,275,13370,7,P,Document;H6
I-Enumeration,ou,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,196,206,265,275,13370,7,P,Document;H6
I-Enumeration,détruis,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,210,234,265,275,13370,7,P,Document;H6
I-Enumeration,des,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,239,252,265,275,13370,7,P,Document;H6
I-Enumeration,strates,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,256,281,265,275,13370,7,P,Document;H6
I-Enumeration,"herbacées,",14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,285,325,265,275,13370,7,P,Document;H6
I-Enumeration,arbustives,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,329,367,265,275,13370,7,P,Document;H6
I-Enumeration,ou,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,371,380,265,275,13370,7,P,Document;H6
I-Enumeration,arborescentes,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,384,436,265,275,13370,7,P,Document;H6
I-Enumeration,en,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,440,449,265,275,13370,7,P,Document;H6
I-Enumeration,contravention,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,454,503,265,275,13370,7,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,507,527,265,275,13370,7,P,Document;H6
I-Enumeration,disposition,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,132,170,276,286,13382,7,P,Document;H6
I-Enumeration,des,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,173,186,276,286,13382,7,P,Document;H6
I-Enumeration,règlements,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,188,229,276,286,13382,7,P,Document;H6
I-Enumeration,d’urbanisme;,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,231,278,276,286,13382,7,P,Document;H6
B-Enumeration,5.,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,113,120,288,298,13393,8,P,Document;H6
I-Enumeration,"Érige,",14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,132,153,288,298,13393,8,P,Document;H6
I-Enumeration,"modifie,",14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,160,189,288,298,13393,8,P,Document;H6
I-Enumeration,"transforme,",14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,196,237,288,298,13393,8,P,Document;H6
I-Enumeration,agrandis,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,244,276,288,298,13393,8,P,Document;H6
I-Enumeration,ou,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,283,292,288,298,13393,8,P,Document;H6
I-Enumeration,permets,14,612,1008,BCDGEE+ArialNarrow,0.149,0.149,0.149,299,329,288,298,13393,8,P,Document;H6
I-Enumeration,"l’érection,",14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,336,371,288,298,13393,8,P,Document;H6
I-Enumeration,la,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,378,385,288,298,13393,8,P,Document;H6
I-Enumeration,"modification,",14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,392,438,288,298,13393,8,P,Document;H6
I-Enumeration,la,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,445,451,288,298,13393,8,P,Document;H6
I-Enumeration,transformation,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,458,511,288,298,13393,8,P,Document;H6
I-Enumeration,ou,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,518,527,288,298,13393,8,P,Document;H6
I-Enumeration,l’agrandissement,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,132,194,299,309,13405,8,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,197,218,299,309,13405,8,P,Document;H6
I-Enumeration,construction,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,222,266,299,309,13405,8,P,Document;H6
I-Enumeration,ou,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,270,279,299,309,13405,8,P,Document;H6
I-Enumeration,d’un,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,283,298,299,309,13405,8,P,Document;H6
I-Enumeration,ouvrage,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,302,332,299,309,13405,8,P,Document;H6
I-Enumeration,en,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,336,345,299,309,13405,8,P,Document;H6
I-Enumeration,contravention,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,349,398,299,309,13405,8,P,Document;H6
I-Enumeration,d’une,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,402,422,299,309,13405,8,P,Document;H6
I-Enumeration,disposition,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,426,465,299,309,13405,8,P,Document;H6
I-Enumeration,des,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,469,482,299,309,13405,8,P,Document;H6
I-Enumeration,règlements,14,612,1008,BCDJEE+ArialNarrow,0.149,0.149,0.149,486,527,299,309,13405,8,P,Document;H6
